stateName,date,positiveIncrease,deathIncrease,positive,death,population
Michigan,2020-04-19,633,83,31424,2391,9986857
Minnesota,2020-04-19,147,13,2356,134,5639632
Mississippi,2020-04-19,300,7,4274,159,2976149
Missouri,2020-04-19,164,2,5743,199,6626371
Montana,2020-04-19,7,0,433,10,1068778
Nebraska,2020-04-19,225,4,1474,28,1934408
Nevada,2020-04-19,102,7,3728,158,3080156
New Hampshire,2020-04-19,48,0,1390,38,1359711
New Jersey,2020-04-19,3881,292,85301,4362,8882190
New Mexico,2020-04-19,47,2,1845,55,2096829
New York,2020-04-19,5908,-178,243382,18582,23628065
North Carolina,2020-04-19,273,13,6601,200,10488084
North Dakota,2020-04-19,57,0,585,9,762062
Northern Mariana Islands,2020-04-19,0,0,14,2,55144
Ohio,2020-04-19,1380,20,11602,471,11689100
Oklahoma,2020-04-19,102,4,2567,140,3956971
Oregon,2020-04-19,66,2,1910,74,4217737
Pennsylvania,2020-04-19,1250,234,32902,1276,12801989
Puerto Rico,2020-04-19,95,2,1213,62,2933408
Rhode Island,2020-04-19,215,13,4706,150,1059361
South Carolina,2020-04-19,129,1,4377,120,5148714
South Dakota,2020-04-19,93,0,1635,7,884659
Tennessee,2020-04-19,481,6,7070,148,6829174
Texas,2020-04-19,556,14,19260,490,28995881
Utah,2020-04-19,152,2,3069,27,3205958
Vermont,2020-04-19,10,0,813,38,623989
Virginia,2020-04-19,489,19,8542,277,8535519
Virgin Islands,2020-04-19,0,0,53,3,107268
Washington,2020-04-19,202,23,11978,636,7614893
West Virginia,2020-04-19,105,2,890,18,1792147
Wisconsin,2020-04-19,147,8,4346,220,5822434
Wyoming,2020-04-19,4,0,313,2,578759
Alabama,2020-04-20,191,6,5079,163,4903185
Alaska,2020-04-20,2,0,321,9,731545
American Samoa,2020-04-20,0,0,0,0,55641
Arizona,2020-04-20,135,7,5068,191,7278717
Arkansas,2020-04-20,192,2,1973,41,3017804
California,2020-04-20,2255,48,33686,1225,39512223
Colorado,2020-04-20,0,0,9730,420,5758736
Connecticut,2020-04-20,1853,204,19815,1331,3565287
Delaware,2020-04-20,207,5,2745,72,973764
Diamond Princess,2020-04-20,0,0,49,0,0
District of Columbia,2020-04-20,134,9,2927,105,705749
Florida,2020-04-20,745,48,27059,822,21477737
Georgia,2020-04-20,1106,88,19407,775,10617423
Grand Princess,2020-04-20,0,0,103,0,0
Guam,2020-04-20,0,0,136,5,164229
Hawaii,2020-04-20,4,0,584,10,1415872
Idaho,2020-04-20,4,1,1672,45,1787065
Illinois,2020-04-20,1156,59,31513,1349,12671821
Indiana,2020-04-20,477,15,11688,577,6732219
Iowa,2020-04-20,257,4,3159,79,3155070
Kansas,2020-04-20,143,9,2048,102,2913314
Kentucky,2020-04-20,90,8,3050,154,4467673
Louisiana,2020-04-20,595,32,24523,1328,4648794
Maine,2020-04-20,8,1,875,35,1344212
Maryland,2020-04-20,837,121,13684,582,6045680
Massachusetts,2020-04-20,0,0,38077,1706,6892503
Michigan,2020-04-20,576,77,32000,2468,9986857
Minnesota,2020-04-20,114,9,2470,143,5639632
Mississippi,2020-04-20,238,10,4512,169,2976149
Missouri,2020-04-20,147,1,5890,200,6626371
Montana,2020-04-20,0,0,433,10,1068778
Nebraska,2020-04-20,174,5,1648,33,1934408
Nevada,2020-04-20,102,1,3830,159,3080156
New Hampshire,2020-04-20,57,4,1447,42,1359711
New Jersey,2020-04-20,3421,134,88722,4496,8882190
New Mexico,2020-04-20,126,3,1971,58,2096829
New York,2020-04-20,5034,594,248416,19176,23628065
North Carolina,2020-04-20,294,18,6895,218,10488084
North Dakota,2020-04-20,42,0,627,9,762062
Northern Mariana Islands,2020-04-20,0,0,14,2,55144
Ohio,2020-04-20,1317,38,12919,509,11689100
Oklahoma,2020-04-20,113,3,2680,143,3956971
Oregon,2020-04-20,47,1,1957,75,4217737
Pennsylvania,2020-04-20,1012,72,33914,1348,12801989
Puerto Rico,2020-04-20,39,1,1252,63,2933408
Rhode Island,2020-04-20,384,5,5090,155,1059361
South Carolina,2020-04-20,69,3,4446,123,5148714
South Dakota,2020-04-20,50,0,1685,7,884659
Tennessee,2020-04-20,168,4,7238,152,6829174
Texas,2020-04-20,491,17,19751,507,28995881
Utah,2020-04-20,144,1,3213,28,3205958
Vermont,2020-04-20,3,0,816,38,623989
Virginia,2020-04-20,448,23,8990,300,8535519
Virgin Islands,2020-04-20,0,0,53,3,107268
Washington,2020-04-20,136,7,12114,643,7614893
West Virginia,2020-04-20,12,6,902,24,1792147
Wisconsin,2020-04-20,153,10,4499,230,5822434
Wyoming,2020-04-20,4,0,317,2,578759
Alabama,2020-04-21,238,20,5317,183,4903185
Alaska,2020-04-21,8,0,329,9,731545
American Samoa,2020-04-21,0,0,0,0,55641
Arizona,2020-04-21,188,17,5256,208,7278717
Arkansas,2020-04-21,17,1,1990,42,3017804
California,2020-04-21,1779,57,35465,1282,39512223
Colorado,2020-04-21,743,63,10473,483,5758736
Connecticut,2020-04-21,545,92,20360,1423,3565287
Delaware,2020-04-21,186,10,2931,82,973764
Diamond Princess,2020-04-21,0,0,49,0,0
District of Columbia,2020-04-21,171,7,3098,112,705749
Florida,2020-04-21,810,45,27869,867,21477737
Georgia,2020-04-21,474,23,19881,798,10617423
Grand Princess,2020-04-21,0,0,103,0,0
Guam,2020-04-21,0,0,136,5,164229
Hawaii,2020-04-21,2,0,586,10,1415872
Idaho,2020-04-21,64,3,1736,48,1787065
Illinois,2020-04-21,1546,119,33059,1468,12671821
Indiana,2020-04-21,409,58,12097,635,6732219
Iowa,2020-04-21,482,4,3641,83,3155070
Kansas,2020-04-21,116,7,2164,109,2913314
Kentucky,2020-04-21,154,17,3204,171,4467673
Louisiana,2020-04-21,331,77,24854,1405,4648794
Maine,2020-04-21,13,1,888,36,1344212
Maryland,2020-04-21,509,70,14193,652,6045680
Massachusetts,2020-04-21,3122,255,41199,1961,6892503
Michigan,2020-04-21,667,107,32667,2575,9986857
Minnesota,2020-04-21,97,17,2567,160,5639632
Mississippi,2020-04-21,204,14,4716,183,2976149
Missouri,2020-04-21,176,24,6066,224,6626371
Montana,2020-04-21,4,2,437,12,1068778
Nebraska,2020-04-21,37,0,1685,33,1934408
Nevada,2020-04-21,107,4,3937,163,3080156
New Hampshire,2020-04-21,43,0,1490,42,1359711
New Jersey,2020-04-21,3665,257,92387,4753,8882190
New Mexico,2020-04-21,0,0,1971,58,2096829
New York,2020-04-21,5103,570,253519,19746,23628065
North Carolina,2020-04-21,239,27,7134,245,10488084
North Dakota,2020-04-21,17,4,644,13,762062
Northern Mariana Islands,2020-04-21,0,0,14,2,55144
Ohio,2020-04-21,806,48,13725,557,11689100
Oklahoma,2020-04-21,127,21,2807,164,3956971
Oregon,2020-04-21,47,3,2004,78,4217737
Pennsylvania,2020-04-21,1335,266,35249,1614,12801989
Puerto Rico,2020-04-21,46,1,1298,64,2933408
Rhode Island,2020-04-21,410,16,5500,171,1059361
South Carolina,2020-04-21,-7,1,4439,124,5148714
South Dakota,2020-04-21,70,1,1755,8,884659
Tennessee,2020-04-21,156,5,7394,157,6829174
Texas,2020-04-21,823,26,20574,533,28995881
Utah,2020-04-21,84,4,3297,32,3205958
Vermont,2020-04-21,2,2,818,40,623989
Virginia,2020-04-21,640,24,9630,324,8535519
Virgin Islands,2020-04-21,0,0,53,3,107268
Washington,2020-04-21,278,21,12392,664,7614893
West Virginia,2020-04-21,6,2,908,26,1792147
Wisconsin,2020-04-21,126,14,4625,244,5822434
Wyoming,2020-04-21,126,0,443,2,578759
Alabama,2020-04-22,276,13,5593,196,4903185
Alaska,2020-04-22,6,0,335,9,731545
American Samoa,2020-04-22,0,0,0,0,55641
Arizona,2020-04-22,217,23,5473,231,7278717
Arkansas,2020-04-22,286,0,2276,42,3017804
California,2020-04-22,1879,139,37344,1421,39512223
Colorado,2020-04-22,418,23,10891,506,5758736
Connecticut,2020-04-22,2109,121,22469,1544,3565287
Delaware,2020-04-22,269,7,3200,89,973764
Diamond Princess,2020-04-22,0,0,49,0,0
District of Columbia,2020-04-22,108,15,3206,127,705749
Florida,2020-04-22,440,26,28309,893,21477737
Georgia,2020-04-22,1333,50,21214,848,10617423
Grand Princess,2020-04-22,0,0,103,0,0
Guam,2020-04-22,0,0,136,5,164229
Hawaii,2020-04-22,6,2,592,12,1415872
Idaho,2020-04-22,30,3,1766,51,1787065
Illinois,2020-04-22,2048,97,35107,1565,12671821
Indiana,2020-04-22,341,31,12438,666,6732219
Iowa,2020-04-22,107,7,3748,90,3155070
Kansas,2020-04-22,167,3,2331,112,2913314
Kentucky,2020-04-22,174,14,3378,185,4467673
Louisiana,2020-04-22,404,68,25258,1473,4648794
Maine,2020-04-22,19,3,907,39,1344212
Maryland,2020-04-22,582,46,14775,698,6045680
Massachusetts,2020-04-22,1745,221,42944,2182,6892503
Michigan,2020-04-22,1299,238,33966,2813,9986857
Minnesota,2020-04-22,155,19,2722,179,5639632
Mississippi,2020-04-22,178,10,4894,193,2976149
Missouri,2020-04-22,211,14,6277,238,6626371
Montana,2020-04-22,2,2,439,14,1068778
Nebraska,2020-04-22,128,5,1813,38,1934408
Nevada,2020-04-22,144,9,4081,172,3080156
New Hampshire,2020-04-22,98,6,1588,48,1359711
New Jersey,2020-04-22,3527,397,95914,5150,8882190
New Mexico,2020-04-22,239,13,2210,71,2096829
New York,2020-04-22,4703,457,258222,20203,23628065
North Carolina,2020-04-22,361,20,7495,265,10488084
North Dakota,2020-04-22,35,1,679,14,762062
Northern Mariana Islands,2020-04-22,0,0,14,2,55144
Ohio,2020-04-22,392,53,14117,610,11689100
Oklahoma,2020-04-22,87,6,2894,170,3956971
Oregon,2020-04-22,55,0,2059,78,4217737
Pennsylvania,2020-04-22,833,59,36082,1673,12801989
Puerto Rico,2020-04-22,-46,-1,1252,63,2933408
Rhode Island,2020-04-22,341,10,5841,181,1059361
South Carolina,2020-04-22,322,16,4761,140,5148714
South Dakota,2020-04-22,103,1,1858,9,884659
Tennessee,2020-04-22,0,0,7394,157,6829174
Texas,2020-04-22,747,23,21321,556,28995881
Utah,2020-04-22,148,0,3445,32,3205958
Vermont,2020-04-22,5,0,823,40,623989
Virginia,2020-04-22,636,25,10266,349,8535519
Virgin Islands,2020-04-22,1,0,54,3,107268
Washington,2020-04-22,204,22,12596,686,7614893
West Virginia,2020-04-22,31,1,939,27,1792147
Wisconsin,2020-04-22,220,4,4845,248,5822434
Wyoming,2020-04-22,4,4,447,6,578759
Alabama,2020-04-23,239,6,5832,202,4903185
Alaska,2020-04-23,2,0,337,9,731545
American Samoa,2020-04-23,0,0,0,0,55641
Arizona,2020-04-23,299,18,5772,249,7278717
Arkansas,2020-04-23,323,3,2599,45,3017804
California,2020-04-23,2217,112,39561,1533,39512223
Colorado,2020-04-23,387,46,11278,552,5758736
Connecticut,2020-04-23,631,95,23100,1639,3565287
Delaware,2020-04-23,108,3,3308,92,973764
Diamond Princess,2020-04-23,0,0,49,0,0
District of Columbia,2020-04-23,155,12,3361,139,705749
Florida,2020-04-23,1339,94,29648,987,21477737
Georgia,2020-04-23,669,33,21883,881,10617423
Grand Princess,2020-04-23,0,3,103,3,0
Guam,2020-04-23,3,0,139,5,164229
Hawaii,2020-04-23,4,0,596,12,1415872
Idaho,2020-04-23,70,3,1836,54,1787065
Illinois,2020-04-23,1830,123,36937,1688,12671821
Indiana,2020-04-23,601,40,13039,706,6732219
Iowa,2020-04-23,176,6,3924,96,3155070
Kansas,2020-04-23,390,1,2721,113,2913314
Kentucky,2020-04-23,101,6,3479,191,4467673
Louisiana,2020-04-23,481,126,25739,1599,4648794
Maine,2020-04-23,30,5,937,44,1344212
Maryland,2020-04-23,962,50,15737,748,6045680
Massachusetts,2020-04-23,3079,178,46023,2360,6892503
Michigan,2020-04-23,1330,164,35296,2977,9986857
Minnesota,2020-04-23,220,21,2942,200,5639632
Mississippi,2020-04-23,259,8,5153,201,2976149
Missouri,2020-04-23,229,14,6506,252,6626371
Montana,2020-04-23,3,0,442,14,1068778
Nebraska,2020-04-23,389,9,2202,47,1934408
Nevada,2020-04-23,127,23,4208,195,3080156
New Hampshire,2020-04-23,82,3,1670,51,1359711
New Jersey,2020-04-23,4111,276,100025,5426,8882190
New Mexico,2020-04-23,169,7,2379,78,2096829
New York,2020-04-23,5238,540,263460,20743,23628065
North Carolina,2020-04-23,325,16,7820,281,10488084
North Dakota,2020-04-23,30,1,709,15,762062
Northern Mariana Islands,2020-04-23,0,0,14,2,55144
Ohio,2020-04-23,577,46,14694,656,11689100
Oklahoma,2020-04-23,123,9,3017,179,3956971
Oregon,2020-04-23,68,5,2127,83,4217737
Pennsylvania,2020-04-23,2297,51,38379,1724,12801989
Puerto Rico,2020-04-23,164,6,1416,69,2933408
Rhode Island,2020-04-23,415,8,6256,189,1059361
South Carolina,2020-04-23,156,10,4917,150,5148714
South Dakota,2020-04-23,98,0,1956,9,884659
Tennessee,2020-04-23,872,14,8266,171,6829174
Texas,2020-04-23,1329,48,22650,604,28995881
Utah,2020-04-23,167,3,3612,35,3205958
Vermont,2020-04-23,2,3,825,43,623989
Virginia,2020-04-23,732,24,10998,373,8535519
Virgin Islands,2020-04-23,0,0,54,3,107268
Washington,2020-04-23,157,25,12753,711,7614893
West Virginia,2020-04-23,42,4,981,31,1792147
Wisconsin,2020-04-23,207,10,5052,258,5822434
Wyoming,2020-04-23,6,1,453,7,578759
Alabama,2020-04-24,194,7,6026,209,4903185
Alaska,2020-04-24,2,0,339,9,731545
American Samoa,2020-04-24,0,0,0,0,55641
Arizona,2020-04-24,273,17,6045,266,7278717
Arkansas,2020-04-24,211,2,2810,47,3017804
California,2020-04-24,1794,88,41355,1621,39512223
Colorado,2020-04-24,978,122,12256,674,5758736
Connecticut,2020-04-24,836,128,23936,1767,3565287
Delaware,2020-04-24,134,8,3442,100,973764
Diamond Princess,2020-04-24,0,0,49,0,0
District of Columbia,2020-04-24,167,14,3528,153,705749
Florida,2020-04-24,885,59,30533,1046,21477737
Georgia,2020-04-24,608,18,22491,899,10617423
Grand Princess,2020-04-24,0,0,103,3,0
Guam,2020-04-24,2,0,141,5,164229
Hawaii,2020-04-24,5,1,601,13,1415872
Idaho,2020-04-24,34,0,1870,54,1787065
Illinois,2020-04-24,2721,107,39658,1795,12671821
Indiana,2020-04-24,642,35,13681,741,6732219
Iowa,2020-04-24,521,11,4445,107,3155070
Kansas,2020-04-24,238,5,2959,118,2913314
Kentucky,2020-04-24,300,9,3779,200,4467673
Louisiana,2020-04-24,401,61,26140,1660,4648794
Maine,2020-04-24,28,3,965,47,1344212
Maryland,2020-04-24,879,50,16616,798,6045680
Massachusetts,2020-04-24,4946,196,50969,2556,6892503
Michigan,2020-04-24,1370,108,36666,3085,9986857
Minnesota,2020-04-24,243,21,3185,221,5639632
Mississippi,2020-04-24,281,8,5434,209,2976149
Missouri,2020-04-24,282,20,6788,272,6626371
Montana,2020-04-24,2,0,444,14,1068778
Nebraska,2020-04-24,222,3,2424,50,1934408
Nevada,2020-04-24,190,2,4398,197,3080156
New Hampshire,2020-04-24,50,2,1720,53,1359711
New Jersey,2020-04-24,2171,257,102196,5683,8882190
New Mexico,2020-04-24,142,6,2521,84,2096829
New York,2020-04-24,8130,212,271590,20955,23628065
North Carolina,2020-04-24,470,13,8290,294,10488084
North Dakota,2020-04-24,39,0,748,15,762062
Northern Mariana Islands,2020-04-24,0,0,14,2,55144
Ohio,2020-04-24,475,34,15169,690,11689100
Oklahoma,2020-04-24,104,9,3121,188,3956971
Oregon,2020-04-24,50,3,2177,86,4217737
Pennsylvania,2020-04-24,1829,23,40208,1747,12801989
Puerto Rico,2020-04-24,-140,8,1276,77,2933408
Rhode Island,2020-04-24,443,13,6699,202,1059361
South Carolina,2020-04-24,153,7,5070,157,5148714
South Dakota,2020-04-24,84,1,2040,10,884659
Tennessee,2020-04-24,462,-2,8728,169,6829174
Texas,2020-04-24,992,20,23642,624,28995881
Utah,2020-04-24,170,4,3782,39,3205958
Vermont,2020-04-24,2,1,827,44,623989
Virginia,2020-04-24,596,38,11594,411,8535519
Virgin Islands,2020-04-24,0,0,54,3,107268
Washington,2020-04-24,224,11,12977,722,7614893
West Virginia,2020-04-24,29,1,1010,32,1792147
Wisconsin,2020-04-24,304,5,5356,263,5822434
Wyoming,2020-04-24,20,0,473,7,578759
Alabama,2020-04-25,0,0,6026,209,4903185
Alaska,2020-04-25,0,0,339,9,731545
American Samoa,2020-04-25,0,0,0,0,55641
Arizona,2020-04-25,241,7,6286,273,7278717
Arkansas,2020-04-25,101,1,2911,48,3017804
California,2020-04-25,1013,68,42368,1689,39512223
Colorado,2020-04-25,712,10,12968,684,5758736
Connecticut,2020-04-25,647,98,24583,1865,3565287
Delaware,2020-04-25,134,12,3576,112,973764
Diamond Princess,2020-04-25,0,0,49,0,0
District of Columbia,2020-04-25,171,12,3699,165,705749
Florida,2020-04-25,306,9,30839,1055,21477737
Georgia,2020-04-25,731,8,23222,907,10617423
Grand Princess,2020-04-25,0,0,103,3,0
Guam,2020-04-25,0,0,141,5,164229
Hawaii,2020-04-25,4,0,605,13,1415872
Idaho,2020-04-25,17,2,1887,56,1787065
Illinois,2020-04-25,2119,80,41777,1875,12671821
Indiana,2020-04-25,718,45,14399,786,6732219
Iowa,2020-04-25,647,5,5092,112,3155070
Kansas,2020-04-25,176,2,3135,120,2913314
Kentucky,2020-04-25,136,5,3915,205,4467673
Louisiana,2020-04-25,372,47,26512,1707,4648794
Maine,2020-04-25,0,0,965,47,1344212
Maryland,2020-04-25,1150,77,17766,875,6045680
Massachusetts,2020-04-25,2379,174,53348,2730,6892503
Michigan,2020-04-25,408,70,37074,3155,9986857
Minnesota,2020-04-25,261,23,3446,244,5639632
Mississippi,2020-04-25,284,12,5718,221,2976149
Missouri,2020-04-25,147,9,6935,281,6626371
Montana,2020-04-25,1,0,445,14,1068778
Nebraska,2020-04-25,295,0,2719,50,1934408
Nevada,2020-04-25,141,8,4539,205,3080156
New Hampshire,2020-04-25,77,0,1797,53,1359711
New Jersey,2020-04-25,3302,231,105498,5914,8882190
New Mexico,2020-04-25,139,9,2660,93,2096829
New York,2020-04-25,10553,1054,282143,22009,23628065
North Carolina,2020-04-25,478,11,8768,305,10488084
North Dakota,2020-04-25,55,1,803,16,762062
Northern Mariana Islands,2020-04-25,0,0,14,2,55144
Ohio,2020-04-25,418,21,15587,711,11689100
Oklahoma,2020-04-25,73,6,3194,194,3956971
Oregon,2020-04-25,76,1,2253,87,4217737
Pennsylvania,2020-04-25,945,46,41153,1793,12801989
Puerto Rico,2020-04-25,31,6,1307,83,2933408
Rhode Island,2020-04-25,430,13,7129,215,1059361
South Carolina,2020-04-25,183,9,5253,166,5148714
South Dakota,2020-04-25,107,0,2147,10,884659
Tennessee,2020-04-25,461,8,9189,177,6829174
Texas,2020-04-25,511,14,24153,638,28995881
Utah,2020-04-25,166,2,3948,41,3205958
Vermont,2020-04-25,16,2,843,46,623989
Virginia,2020-04-25,772,26,12366,437,8535519
Virgin Islands,2020-04-25,1,0,55,3,107268
Washington,2020-04-25,342,15,13319,737,7614893
West Virginia,2020-04-25,0,0,1010,32,1792147
Wisconsin,2020-04-25,331,3,5687,266,5822434
Wyoming,2020-04-25,18,0,491,7,578759
Alabama,2020-04-26,395,10,6421,219,4903185
Alaska,2020-04-26,1,0,340,9,731545
American Samoa,2020-04-26,0,0,0,0,55641
Arizona,2020-04-26,248,2,6534,275,7278717
Arkansas,2020-04-26,90,3,3001,51,3017804
California,2020-04-26,1190,36,43558,1725,39512223
Colorado,2020-04-26,473,4,13441,688,5758736
Connecticut,2020-04-26,686,59,25269,1924,3565287
Delaware,2020-04-26,458,8,4034,120,973764
Diamond Princess,2020-04-26,0,0,49,0,0
District of Columbia,2020-04-26,142,13,3841,178,705749
Florida,2020-04-26,693,20,31532,1075,21477737
Georgia,2020-04-26,264,9,23486,916,10617423
Grand Princess,2020-04-26,0,0,103,3,0
Guam,2020-04-26,0,0,141,5,164229
Hawaii,2020-04-26,1,1,606,14,1415872
Idaho,2020-04-26,10,0,1897,56,1787065
Illinois,2020-04-26,2126,58,43903,1933,12671821
Indiana,2020-04-26,613,27,15012,813,6732219
Iowa,2020-04-26,384,6,5476,118,3155070
Kansas,2020-04-26,142,1,3277,121,2913314
Kentucky,2020-04-26,170,3,4085,208,4467673
Louisiana,2020-04-26,261,22,26773,1729,4648794
Maine,2020-04-26,50,3,1015,50,1344212
Maryland,2020-04-26,815,35,18581,910,6045680
Massachusetts,2020-04-26,1590,169,54938,2899,6892503
Michigan,2020-04-26,704,160,37778,3315,9986857
Minnesota,2020-04-26,156,28,3602,272,5639632
Mississippi,2020-04-26,193,6,5911,227,2976149
Missouri,2020-04-26,185,2,7120,283,6626371
Montana,2020-04-26,3,0,448,14,1068778
Nebraska,2020-04-26,311,6,3030,56,1934408
Nevada,2020-04-26,195,1,4734,206,3080156
New Hampshire,2020-04-26,67,7,1864,60,1359711
New Jersey,2020-04-26,3540,24,109038,5938,8882190
New Mexico,2020-04-26,66,6,2726,99,2096829
New York,2020-04-26,5902,260,288045,22269,23628065
North Carolina,2020-04-26,229,19,8997,324,10488084
North Dakota,2020-04-26,64,1,867,17,762062
Northern Mariana Islands,2020-04-26,0,0,14,2,55144
Ohio,2020-04-26,385,17,15972,728,11689100
Oklahoma,2020-04-26,60,1,3254,195,3956971
Oregon,2020-04-26,58,5,2311,92,4217737
Pennsylvania,2020-04-26,1463,23,42616,1816,12801989
Puerto Rico,2020-04-26,64,1,1371,84,2933408
Rhode Island,2020-04-26,310,11,7439,226,1059361
South Carolina,2020-04-26,245,8,5498,174,5148714
South Dakota,2020-04-26,65,1,2212,11,884659
Tennessee,2020-04-26,478,4,9667,181,6829174
Texas,2020-04-26,814,13,24967,651,28995881
Utah,2020-04-26,175,0,4123,41,3205958
Vermont,2020-04-26,8,0,851,46,623989
Virginia,2020-04-26,604,12,12970,449,8535519
Virgin Islands,2020-04-26,2,1,57,4,107268
Washington,2020-04-26,202,12,13521,749,7614893
West Virginia,2020-04-26,45,2,1055,34,1792147
Wisconsin,2020-04-26,225,6,5912,272,5822434
Wyoming,2020-04-26,11,0,502,7,578759
Alabama,2020-04-27,118,9,6539,228,4903185
Alaska,2020-04-27,5,0,345,9,731545
American Samoa,2020-04-27,0,0,0,0,55641
Arizona,2020-04-27,191,0,6725,275,7278717
Arkansas,2020-04-27,68,0,3069,51,3017804
California,2020-04-27,1408,54,44966,1779,39512223
Colorado,2020-04-27,438,18,13879,706,5758736
Connecticut,2020-04-27,728,88,25997,2012,3565287
Delaware,2020-04-27,128,5,4162,125,973764
Diamond Princess,2020-04-27,0,0,49,0,0
District of Columbia,2020-04-27,51,7,3892,185,705749
Florida,2020-04-27,606,13,32138,1088,21477737
Georgia,2020-04-27,816,79,24302,995,10617423
Grand Princess,2020-04-27,0,0,103,3,0
Guam,2020-04-27,0,0,141,5,164229
Hawaii,2020-04-27,1,2,607,16,1415872
Idaho,2020-04-27,0,0,1897,56,1787065
Illinois,2020-04-27,1980,50,45883,1983,12671821
Indiana,2020-04-27,949,31,15961,844,6732219
Iowa,2020-04-27,392,9,5868,127,3155070
Kansas,2020-04-27,196,5,3473,126,2913314
Kentucky,2020-04-27,71,5,4156,213,4467673
Louisiana,2020-04-27,295,11,27068,1740,4648794
Maine,2020-04-27,8,1,1023,51,1344212
Maryland,2020-04-27,906,35,19487,945,6045680
Massachusetts,2020-04-27,1524,104,56462,3003,6892503
Michigan,2020-04-27,432,92,38210,3407,9986857
Minnesota,2020-04-27,209,14,3811,286,5639632
Mississippi,2020-04-27,183,2,6094,229,2976149
Missouri,2020-04-27,185,20,7305,303,6626371
Montana,2020-04-27,1,0,449,14,1068778
Nebraska,2020-04-27,328,0,3358,56,1934408
Nevada,2020-04-27,-34,0,4700,206,3080156
New Hampshire,2020-04-27,74,0,1938,60,1359711
New Jersey,2020-04-27,2150,106,111188,6044,8882190
New Mexico,2020-04-27,99,0,2825,99,2096829
New York,2020-04-27,3951,399,291996,22668,23628065
North Carolina,2020-04-27,431,16,9428,340,10488084
North Dakota,2020-04-27,75,2,942,19,762062
Northern Mariana Islands,2020-04-27,0,0,14,2,55144
Ohio,2020-04-27,353,25,16325,753,11689100
Oklahoma,2020-04-27,27,2,3281,197,3956971
Oregon,2020-04-27,43,0,2354,92,4217737
Pennsylvania,2020-04-27,942,70,43558,1886,12801989
Puerto Rico,2020-04-27,18,0,1389,84,2933408
Rhode Island,2020-04-27,269,7,7708,233,1059361
South Carolina,2020-04-27,115,3,5613,177,5148714
South Dakota,2020-04-27,32,0,2244,11,884659
Tennessee,2020-04-27,251,3,9918,184,6829174
Texas,2020-04-27,354,15,25321,666,28995881
Utah,2020-04-27,113,0,4236,41,3205958
Vermont,2020-04-27,4,1,855,47,623989
Virginia,2020-04-27,568,11,13538,460,8535519
Virgin Islands,2020-04-27,0,0,57,4,107268
Washington,2020-04-27,165,15,13686,764,7614893
West Virginia,2020-04-27,8,0,1063,34,1792147
Wisconsin,2020-04-27,169,9,6081,281,5822434
Wyoming,2020-04-27,18,0,520,7,578759
Alabama,2020-04-28,211,14,6750,242,4903185
Alaska,2020-04-28,6,0,351,9,731545
American Samoa,2020-04-28,0,0,0,0,55641
Arizona,2020-04-28,230,0,6955,275,7278717
Arkansas,2020-04-28,58,6,3127,57,3017804
California,2020-04-28,1198,85,46164,1864,39512223
Colorado,2020-04-28,437,30,14316,736,5758736
Connecticut,2020-04-28,315,75,26312,2087,3565287
Delaware,2020-04-28,413,12,4575,137,973764
Diamond Princess,2020-04-28,0,0,49,0,0
District of Columbia,2020-04-28,102,5,3994,190,705749
Florida,2020-04-28,710,83,32848,1171,21477737
Georgia,2020-04-28,620,41,24922,1036,10617423
Grand Princess,2020-04-28,0,0,103,3,0
Guam,2020-04-28,0,0,141,5,164229
Hawaii,2020-04-28,2,0,609,16,1415872
Idaho,2020-04-28,55,4,1952,60,1787065
Illinois,2020-04-28,2219,142,48102,2125,12671821
Indiana,2020-04-28,627,57,16588,901,6732219
Iowa,2020-04-28,508,9,6376,136,3155070
Kansas,2020-04-28,179,1,3652,127,2913314
Kentucky,2020-04-28,219,12,4375,225,4467673
Louisiana,2020-04-28,218,61,27286,1801,4648794
Maine,2020-04-28,17,0,1040,51,1344212
Maryland,2020-04-28,626,71,20113,1016,6045680
Massachusetts,2020-04-28,1840,150,58302,3153,6892503
Michigan,2020-04-28,1052,161,39262,3568,9986857
Minnesota,2020-04-28,370,15,4181,301,5639632
Mississippi,2020-04-28,248,10,6342,239,2976149
Missouri,2020-04-28,145,27,7450,330,6626371
Montana,2020-04-28,2,1,451,15,1068778
Nebraska,2020-04-28,159,0,3517,56,1934408
Nevada,2020-04-28,121,13,4821,219,3080156
New Hampshire,2020-04-28,72,0,2010,60,1359711
New Jersey,2020-04-28,2668,398,113856,6442,8882190
New Mexico,2020-04-28,149,6,2974,105,2096829
New York,2020-04-28,3110,244,295106,22912,23628065
North Carolina,2020-04-28,327,23,9755,363,10488084
North Dakota,2020-04-28,49,0,991,19,762062
Northern Mariana Islands,2020-04-28,0,0,14,2,55144
Ohio,2020-04-28,444,46,16769,799,11689100
Oklahoma,2020-04-28,129,10,3410,207,3956971
Oregon,2020-04-28,31,7,2385,99,4217737
Pennsylvania,2020-04-28,1579,160,45137,2046,12801989
Puerto Rico,2020-04-28,11,2,1400,86,2933408
Rhode Island,2020-04-28,219,6,7927,239,1059361
South Carolina,2020-04-28,122,15,5735,192,5148714
South Dakota,2020-04-28,69,0,2313,11,884659
Tennessee,2020-04-28,134,4,10052,188,6829174
Texas,2020-04-28,1036,53,26357,719,28995881
Utah,2020-04-28,109,0,4345,41,3205958
Vermont,2020-04-28,7,0,862,47,623989
